,tconst,averageRating,numVotes
472636,tt10442108,8.1,910
472655,tt10442492,6.8,53
472670,tt10442666,3.9,93
472675,tt10442766,5.1,29
472699,tt10443172,5.7,22
472706,tt10443252,5.1,2315
472715,tt10443324,8.1,58
472729,tt10443416,4.9,149
472766,tt10443766,5.8,48
472772,tt10443808,7.0,2180
472812,tt10444252,5.8,245
472843,tt10444992,5.9,330
472891,tt10446722,6.0,303
472930,tt10448124,4.8,128
472931,tt10448458,5.8,248
472933,tt10448528,4.7,95
472936,tt10448542,3.6,209
472949,tt10448662,4.4,129
472979,tt10448820,5.0,33
472986,tt10448992,5.3,7
472991,tt10449052,5.3,1156
473026,tt10449248,6.6,90
473045,tt10449466,4.0,493
473053,tt10449564,6.0,25
473055,tt10449618,8.2,21
473130,tt10451312,5.2,2068
473149,tt10451852,6.8,8107
473150,tt10451906,5.4,15
473153,tt10451914,5.4,42400
473157,tt10452036,6.0,246
473186,tt10452184,7.4,13
473193,tt10452224,3.6,115
473230,tt10452434,4.8,298
473234,tt10452466,6.9,1826
473236,tt10452480,7.5,1938
473256,tt10452766,6.6,629
473258,tt10452814,6.1,368
473259,tt10452854,6.1,852
473261,tt10452946,4.8,628
473264,tt10452996,6.2,160
473275,tt10453164,7.9,20
473279,tt10453318,6.8,35
473345,tt10455028,6.7,101
473362,tt1045593,6.7,17
473373,tt1045626,9.2,15
473401,tt1045655,3.9,9828
473402,tt1045658,7.7,705265
473406,tt10456640,6.7,192
473416,tt1045670,7.0,39657
473418,tt1045673,2.7,278
473419,tt10456740,6.3,9645
473446,tt10457128,6.9,9712
473449,tt10457158,5.8,70
473451,tt10457168,5.6,194
473452,tt10457214,6.8,7
473497,tt1045766,5.4,125
473502,tt1045772,6.6,96102
473509,tt1045778,4.9,98327
473532,tt1045797,7.1,383
473544,tt1045814,6.6,38
473561,tt1045831,7.3,168
473600,tt10458950,6.6,28
473601,tt1045898,7.8,771
473638,tt10460622,6.3,40
473645,tt10460990,7.0,30
473666,tt10461352,7.8,25
473673,tt10461512,4.7,31
473679,tt10461630,6.1,257
473680,tt1046163,5.8,44448
473682,tt1046171,4.4,2346
473683,tt1046173,5.7,208806
473684,tt10461740,5.2,274
473685,tt1046174,3.2,23
473687,tt1046183,7.0,3098
473694,tt1046193,4.6,850
473702,tt10461980,6.0,15
473736,tt1046238,8.4,25
473743,tt1046243,5.5,10
473768,tt10462848,7.1,11
473787,tt10463030,5.4,5498
473797,tt10463126,8.7,12
473808,tt10463328,4.2,9
473812,tt10463422,6.0,86
473832,tt10463692,5.1,18
473846,tt10464930,3.7,337
473858,tt10465232,6.1,91
473906,tt10466336,5.2,37
473908,tt10466346,5.8,14
473909,tt10466348,3.6,88
473921,tt10466616,4.1,9
473968,tt10467292,5.6,49
473974,tt10467336,7.8,6
474043,tt10468098,6.0,133
474106,tt10468632,6.6,6
474108,tt10468636,6.8,2374
474129,tt1046897,5.7,57
474133,tt10469118,8.6,1406
474137,tt1046926,6.0,34
474139,tt1046930,3.8,1116
474142,tt1046936,5.0,1594
474146,tt1046947,6.6,21591
474150,tt1046953,5.7,45
474152,tt1046957,7.5,70
474164,tt10469804,6.0,1566
474170,tt1046997,6.1,18684
474175,tt1047011,6.9,7741
474227,tt1047102,3.7,1282
474236,tt10471420,8.7,131
474320,tt10472094,7.9,19
474326,tt10472122,3.6,185
474359,tt10472748,6.3,42
474363,tt10472784,6.3,20
474367,tt10472884,8.1,4633
474391,tt10473312,4.1,485
474396,tt10473414,5.9,15
474424,tt1047439,6.4,11
474429,tt1047445,4.0,322
474438,tt1047449,3.4,2226
474449,tt1047459,8.0,1113
474480,tt1047488,5.4,32
474484,tt1047490,6.4,2694
474493,tt1047494,4.4,6984
474511,tt1047514,8.8,20
474524,tt1047540,6.0,26017
474538,tt10475900,6.0,169
474553,tt10476298,6.8,37
474566,tt1047638,5.1,53
474582,tt10476634,2.8,67
474584,tt10476682,4.9,108
474585,tt10476718,5.9,719
474594,tt10476870,5.4,26
474614,tt1047707,5.0,42
474635,tt10477300,8.1,10
474650,tt10477558,7.4,4875
474658,tt10477668,3.9,80
474669,tt10477858,3.2,35
474679,tt10477950,4.9,72
474696,tt1047809,7.5,21
474714,tt1047832,5.5,2925
474724,tt10478420,5.4,9
474730,tt1047849,6.6,34
474756,tt10478646,7.2,6
474773,tt10478870,4.8,6
474793,tt10479726,4.1,127
474806,tt10480532,5.5,1017
474827,tt10481184,5.6,369
474830,tt1048144,5.0,1275
474832,tt1048147,6.5,1195
474848,tt1048171,7.4,6292
474854,tt1048174,6.5,4369
474859,tt10481792,5.8,538
474869,tt10481868,3.5,16412
474880,tt10481954,5.6,165
474881,tt10482032,6.2,25
474883,tt10482066,5.8,121
474912,tt10482336,5.6,120
474924,tt10482446,9.8,13
474929,tt10482504,6.6,4249
474955,tt10482844,3.7,234
474959,tt10483044,6.9,532
475020,tt10483386,6.0,9605
475128,tt10484276,6.0,793
475137,tt10484902,5.5,563
475139,tt10484992,7.4,40
475143,tt10485148,4.9,326
475156,tt10485538,7.1,31
475185,tt10486170,2.6,286
475229,tt10486934,7.2,15
475288,tt10487696,4.3,108
475292,tt10487722,7.3,543
475303,tt10487912,6.0,110
475358,tt10488396,6.9,489
475359,tt10488406,6.8,177
475360,tt10488412,7.7,12
475363,tt10488476,5.5,13
475383,tt10488782,5.8,86
475389,tt10488882,3.6,549
475391,tt10488912,4.0,540
475418,tt10489348,6.5,397
475421,tt10489382,5.1,122
475441,tt10489754,6.5,44
475578,tt10492998,6.7,3012
475608,tt1049396,7.5,33
475612,tt1049402,6.6,13060
475613,tt1049403,5.9,63
475615,tt1049405,6.1,6117
475616,tt1049406,6.6,197
475617,tt1049407,7.2,26
475619,tt1049409,6.3,161
475620,tt1049410,6.0,41
475622,tt1049413,8.3,1031738
475623,tt1049414,2.9,16
475718,tt10495656,4.8,7
475720,tt10495746,7.9,1273
475721,tt10495912,7.0,678
475723,tt10495934,7.1,296
475745,tt10497352,4.2,155
475748,tt10497516,3.0,565
475752,tt10497656,7.2,108
475753,tt10497782,6.4,37
475760,tt10497826,6.1,1199
475773,tt10497914,2.4,10
475789,tt10498022,2.6,233
475847,tt10498792,4.5,298
475849,tt10498810,2.4,1254
475869,tt10499108,6.4,18
475874,tt10499260,7.0,87
475884,tt10499426,5.2,15
475885,tt10499432,6.5,31
475889,tt1049946,7.6,45
475893,tt1049948,6.2,741
475897,tt1049956,5.4,1126
475918,tt1050001,3.8,1519
475919,tt1050002,5.7,2032
475928,tt10500352,5.9,54
475933,tt10500478,6.8,116
475965,tt1050121,9.0,10
475973,tt1050160,5.9,10278
475975,tt1050170,4.3,125
475977,tt10501764,6.2,696
476000,tt1050244,7.8,17
476015,tt1050264,5.1,18
476022,tt10502908,6.7,9
476050,tt10503736,4.1,579
476053,tt10503798,4.6,37
476080,tt10504110,5.8,69
476105,tt10504752,6.4,451
476113,tt10504776,5.1,91
476119,tt10504898,6.8,133
476121,tt10504904,3.4,863
476133,tt10505054,7.8,20
476152,tt10505316,7.4,3515
476164,tt10505558,5.6,43
476167,tt10505598,6.2,80
476170,tt10505616,6.2,6
476188,tt10506490,7.1,234
476197,tt10506876,5.9,443
476207,tt1050719,6.1,264
476217,tt1050739,4.9,1513
476241,tt10508082,6.9,22
476244,tt10508182,5.0,154
476250,tt10508258,6.1,1489
476259,tt10508376,7.6,75
476275,tt10508774,5.6,42
476279,tt10508838,6.1,4232
476286,tt10509018,5.0,84
476300,tt10509374,7.9,19
476348,tt10510280,5.4,1048
476352,tt10510320,5.5,20
476366,tt10510416,3.9,403
476379,tt10510654,6.3,749
476430,tt1051226,4.0,474
476435,tt1051229,7.3,19
476449,tt1051241,4.4,941
476455,tt1051253,3.5,480
476460,tt1051259,2.9,182
476461,tt1051262,6.7,9
476487,tt1051340,6.8,95
476515,tt10514056,7.0,361
476533,tt10514222,6.9,52321
476535,tt10514240,6.0,346
476546,tt10514312,4.4,139
476554,tt10514432,4.6,358
476569,tt10514532,3.0,253
476608,tt10514932,8.8,71
476624,tt10515086,8.1,9956
476645,tt10515340,4.7,3098
476664,tt10515526,7.6,17567
476723,tt10515852,7.7,7261
476725,tt10515864,6.2,4415
476727,tt10515866,7.2,49
476740,tt10515926,6.0,2711
476754,tt10515988,5.2,11575
476779,tt10516086,5.8,2180
476793,tt10516176,6.2,1163
476797,tt10516196,6.5,2005
476838,tt10516484,7.3,580
476851,tt1051701,7.1,24
476855,tt1051704,6.0,33
476858,tt1051715,4.5,141
476861,tt1051721,8.1,11
476902,tt10518240,5.0,230
476903,tt1051825,8.0,28
476917,tt1051844,5.9,53
476947,tt10518934,7.8,361
476977,tt1051904,6.3,88489
476978,tt1051905,4.6,623
476979,tt1051906,7.1,224107
476993,tt10519182,4.2,1274
477035,tt10519662,3.3,448
477048,tt1051981,3.9,3195
477054,tt1051993,6.2,9
477066,tt10520054,5.5,97
477074,tt10520218,6.4,108
477077,tt1052027,3.7,466
477083,tt10520386,6.5,599
477085,tt1052040,4.5,3042
477086,tt1052041,7.3,11
477108,tt10520754,7.1,104
477161,tt10521092,7.1,28374
477165,tt10521144,5.7,8787
477176,tt10521244,6.6,67
477206,tt10521814,6.4,3000
477233,tt10523122,2.7,167
477245,tt10523404,6.3,61
477246,tt10523424,3.9,281
477247,tt1052342,4.4,724
477248,tt1052343,6.6,526
477252,tt1052348,6.5,44
477255,tt1052351,7.7,33
477257,tt1052353,6.3,864
477258,tt1052354,8.4,37
477261,tt1052379,5.9,501
477285,tt10524364,5.8,396
477331,tt10525174,3.8,178
477336,tt10525236,4.8,318
477365,tt10525672,7.1,6078
477442,tt10526266,6.2,230
477512,tt10528564,6.3,38
477523,tt10528948,4.4,1243
477567,tt10529644,3.9,757
477592,tt10530020,5.8,15
477596,tt10530090,4.5,14
477601,tt10530128,7.8,37
477609,tt10530176,7.1,32158
477625,tt10530286,6.1,1179
477627,tt10530392,5.3,893
477629,tt10530428,6.3,7
477663,tt10531134,4.1,115
477682,tt1053231,6.7,67
477730,tt10533570,5.7,737
477742,tt10533804,4.3,571
477745,tt10533880,8.2,30
477752,tt10534030,6.3,422
477765,tt1053424,6.3,106870
477779,tt10534500,8.8,13133
477792,tt10534996,7.4,1828
477823,tt10535594,7.1,627
477834,tt10536088,8.3,14
477886,tt10537484,5.3,76
477890,tt10537634,6.8,14
477894,tt10537660,4.8,1010
477901,tt1053793,7.7,34
477908,tt1053810,6.2,45514
477910,tt1053817,8.8,11
477911,tt1053818,4.6,176
477914,tt1053825,8.0,17
477921,tt1053835,4.0,363
477932,tt1053857,2.3,132
477935,tt1053859,4.6,18694
477958,tt1053880,3.8,1594
477965,tt1053889,7.0,74
477983,tt10539164,5.5,13
477984,tt10539172,3.4,425
477987,tt1053918,4.6,648
477996,tt1053926,6.1,90
478001,tt1053933,5.5,40
478002,tt10539358,6.2,46
478014,tt1053946,6.5,121
478029,tt10539608,5.6,82929
478042,tt10540024,6.9,765
478049,tt10540120,4.9,12
478056,tt10540242,4.8,2358
478070,tt10540398,5.8,34
478080,tt10540510,7.3,406
478108,tt10540594,5.5,27
478153,tt1054112,4.8,870
478244,tt10543680,5.7,4825
478333,tt10544750,6.1,42
478366,tt10544978,5.5,40
478367,tt10544980,4.0,60
478371,tt10545040,5.7,238
478377,tt1054509,4.6,21
478384,tt1054515,6.1,67
478425,tt10545474,6.0,22
478426,tt10545476,4.9,87
478428,tt10545484,8.2,5945
478447,tt1054580,7.3,13355
478449,tt1054583,7.6,15
478452,tt1054588,7.0,17224
478461,tt10546058,3.9,806
478462,tt1054606,6.8,149651
478464,tt10546090,3.6,568
478468,tt10546234,3.8,8
478474,tt1054631,4.6,2286
478480,tt1054653,7.6,15
478488,tt1054674,6.8,905
478491,tt1054677,7.2,1607
478514,tt10547442,5.2,48
478568,tt10547906,5.2,62
478649,tt10549360,7.7,54
478776,tt10550884,6.2,3341
478791,tt10551082,7.8,15
478797,tt10551118,3.8,1108
478800,tt10551150,5.7,492
478801,tt10551160,7.3,473
478806,tt10551236,5.7,52
478823,tt10551346,5.2,61
478828,tt10551420,6.7,573
478829,tt10551450,6.6,272
478845,tt10551608,7.9,3077
478861,tt10551904,5.8,1521
478897,tt1055292,6.5,132300
478900,tt1055300,6.3,4968
478917,tt10553210,3.7,2178
478932,tt10553438,5.5,338
478945,tt1055363,3.4,932
478948,tt1055367,4.1,239
478949,tt1055368,6.6,93
478950,tt1055369,5.9,406128
479006,tt10554196,5.1,1750
479008,tt10554232,8.2,80934
479019,tt10554850,7.7,69
479030,tt10555482,7.8,351
479031,tt10555544,4.2,49
479042,tt10555920,4.2,17
479054,tt10556022,6.4,8001
479055,tt10556036,7.8,1762
479069,tt10556130,3.8,546
479078,tt10556220,6.3,16
479086,tt10556320,5.2,2189
479094,tt10556464,8.6,8
479102,tt10556674,3.7,250
479160,tt10557524,3.5,782
479240,tt10558990,5.6,106
479241,tt10558998,9.2,64
479246,tt10559042,2.3,11
479255,tt10559412,5.5,313
479280,tt10560062,8.9,67
479306,tt1056036,3.8,863
479331,tt10560614,6.8,58
479335,tt10560634,5.4,51
479361,tt10560778,5.8,14
479364,tt1056080,7.5,33
479366,tt10560862,5.3,690
479381,tt1056110,6.7,63
479411,tt1056231,7.0,957
479478,tt10563420,5.6,2015
479531,tt1056411,4.9,123
479533,tt1056416,5.7,1576
479536,tt1056419,5.7,554
479546,tt1056432,4.7,118
479548,tt1056434,6.5,96
479549,tt1056435,6.9,494
479551,tt1056437,6.7,5648
479554,tt1056441,5.5,930
479556,tt10564446,5.9,342
479582,tt1056467,2.8,1074
479592,tt1056477,6.7,329
479616,tt10565666,4.3,167
479634,tt10566928,7.4,775
479643,tt10567388,5.8,170
479646,tt10567444,5.0,271
479649,tt10567498,6.3,7
479669,tt10568054,3.8,10
479726,tt10569638,8.6,51
479748,tt10569922,4.1,3986
479809,tt10571240,1.9,15
479871,tt10572658,4.4,381
479872,tt10572668,6.4,37
479954,tt10573946,5.4,433
479955,tt10573984,5.3,250
479991,tt10574728,6.3,219
480011,tt1057500,7.3,159644
480086,tt10575710,6.4,78
480090,tt1057572,7.0,68
480092,tt1057574,3.9,245
480093,tt1057576,2.1,532
480094,tt1057581,5.3,3906
480123,tt10576270,6.8,7
480124,tt10576278,7.0,87
480153,tt10576946,6.2,116
480169,tt10577318,6.5,336
480191,tt10577854,7.7,32
480225,tt10578206,5.1,162
480266,tt10579380,5.2,171
480301,tt10579768,5.2,185
480308,tt1057980,4.9,28
480331,tt10579952,7.3,74599
480336,tt10579992,6.4,1423
480337,tt10579994,4.8,38
480344,tt1058008,5.1,1904
480346,tt10580094,7.1,704
480358,tt1058017,6.3,141171
480365,tt10580294,6.2,6
480389,tt10581102,3.8,572
480413,tt10581890,8.0,9
480440,tt10582354,6.1,38
480441,tt10582422,6.7,414
480454,tt10582738,6.1,80
480464,tt10583170,7.2,875
480512,tt10583590,6.5,38
480515,tt10583610,3.6,26
480533,tt10584272,6.5,196
480544,tt10584340,6.1,581
480551,tt10584480,5.6,96
480570,tt10584694,4.6,200
480574,tt10584752,8.0,10
480578,tt10584784,6.4,185
480600,tt1058500,7.9,10
480601,tt1058502,5.0,65
480605,tt1058504,5.9,16
480619,tt1058519,6.2,27
480658,tt1058564,6.7,22
480662,tt10585686,5.0,44
480814,tt1058739,7.4,109
480816,tt1058743,5.0,1150
480884,tt10588750,7.1,1023
480900,tt10589120,9.0,7
480913,tt10589508,5.8,369
480938,tt10589914,6.3,2562
480957,tt10590142,5.7,75
480982,tt10590408,6.6,38
480987,tt10590458,3.4,1176
480991,tt10590506,5.8,252
480997,tt10590568,5.8,75
481036,tt10591832,4.6,133
481046,tt1059200,6.3,534
481055,tt10592082,7.3,1451
481069,tt1059233,6.4,264
481103,tt10592852,3.1,9
481116,tt1059314,8.0,15
481119,tt1059315,4.3,38
481122,tt1059317,4.5,163
481198,tt10594738,4.1,42
481202,tt10594792,5.9,1651
481278,tt10596422,5.9,20
481283,tt10596572,6.8,54
481336,tt1059773,3.7,1025
481338,tt1059774,6.0,12
481342,tt1059781,6.3,64
481345,tt1059786,6.6,187120
481348,tt1059790,4.2,94
481364,tt1059809,7.0,8
481381,tt10598260,6.1,728
481384,tt1059828,3.2,194
481396,tt1059836,5.7,11319
481448,tt1059887,4.1,3167
481455,tt1059897,7.6,12
481469,tt1059925,6.1,10035
481471,tt1059929,6.6,379
481479,tt1059950,6.5,1381
481481,tt1059961,6.1,19
481485,tt1059969,6.6,2719
481490,tt1059980,5.0,1216
481500,tt10600398,4.7,14935
481561,tt10601394,4.6,9
481562,tt10601432,7.1,64
481566,tt10601552,5.1,1365
481574,tt10601634,4.9,62
481594,tt10602144,6.5,104
481599,tt10602294,8.2,14
481602,tt1060234,6.1,498
481607,tt1060249,2.0,2620
481611,tt1060255,6.5,5114
481613,tt1060256,6.5,3805
481618,tt1060263,6.7,77
481631,tt10602694,5.5,186
481640,tt1060273,6.7,14
481643,tt10602774,8.1,8
481644,tt1060277,7.0,397430
481671,tt10603286,6.5,206
481673,tt10603372,6.5,64
481676,tt10603466,6.8,638
481678,tt10603568,4.6,247
481724,tt10605226,7.7,25
481737,tt10605812,5.9,3195
481783,tt10607270,8.5,6
481795,tt10607452,7.6,10
481818,tt10608030,8.0,8
481820,tt10608038,5.1,211
481843,tt10608464,7.1,132
481852,tt10608632,4.7,95
481854,tt10608668,7.4,1593
481877,tt10608842,2.9,532
481978,tt10611372,7.0,2330
482006,tt10611992,4.3,737
482021,tt10612148,7.4,312
482056,tt10612362,4.5,43
482067,tt10612478,5.1,395
482069,tt10612572,7.9,12
482078,tt10612922,7.1,31932
482086,tt10613002,6.0,839
482096,tt10613228,4.4,14
482127,tt10613572,3.7,131
482128,tt10613578,6.7,219
482161,tt10613992,7.1,1234
482212,tt10615388,5.2,138
482247,tt10616760,6.3,38
482254,tt10616984,5.6,89
482264,tt10617192,7.1,52
482298,tt10618286,6.8,73942
482345,tt10619512,3.8,165
482346,tt10619522,2.8,135
482390,tt10620492,8.5,11
482394,tt10620616,7.8,24
482395,tt10620868,6.3,39098
482402,tt10621020,5.8,84
482403,tt10621032,6.9,3022
482412,tt10621158,3.5,21
482415,tt10621180,5.2,301
482470,tt10622220,5.2,294
482478,tt10622410,6.9,933
482500,tt10622694,7.9,94
482505,tt10622790,6.2,1672
482506,tt10622840,2.7,45
482511,tt10622950,5.1,96
482515,tt10622972,7.8,1561
482563,tt10623524,7.9,2833
482588,tt10623658,6.4,13
482663,tt10626534,4.3,147
482693,tt10627210,3.9,18
482704,tt10627352,5.8,1764
482719,tt10627530,9.0,404
482721,tt10627548,5.2,2704
482723,tt10627584,6.8,14269
482728,tt10627710,5.5,162
482730,tt10627720,7.4,7628
482746,tt10627862,5.7,9
482752,tt10628006,5.0,391
482787,tt10628692,6.8,269
482801,tt1062902,4.3,82
482828,tt1062960,7.0,11
482831,tt10629634,6.6,32
482832,tt1062964,8.6,35
482833,tt1062965,4.3,535
482837,tt1062975,4.9,63
482857,tt1063056,5.6,7698
482873,tt1063103,5.2,115
482876,tt1063111,5.3,1264
482879,tt10631206,7.2,13
482906,tt10632226,6.9,164
482908,tt10632744,5.3,1094
482915,tt1063327,3.8,494
482922,tt1063338,3.7,400
482928,tt10633454,4.4,1147
482929,tt10633456,7.4,79057
482949,tt10633612,5.5,79
482951,tt10633676,6.0,198
482953,tt10633722,5.7,291
482998,tt10635042,6.9,1291
483005,tt10635588,8.2,22
483022,tt10636130,5.0,82
483059,tt1063669,7.6,109205
483066,tt1063685,6.5,13
483107,tt10637522,6.9,7
483109,tt10637682,5.5,277
483128,tt10638274,5.5,191
483135,tt10638296,6.2,460
483136,tt10638320,3.7,151
483137,tt10638354,5.1,91
483157,tt10639214,4.4,392
483167,tt10640262,6.1,86
483170,tt10640384,7.8,54
483177,tt10640760,3.7,201
483178,tt10640766,5.9,163
483223,tt10641972,7.4,833
483231,tt1064210,7.3,71
483235,tt1064215,6.7,497
483241,tt10642250,5.7,140
483264,tt10642834,7.2,5061
483315,tt10643918,6.1,459
483324,tt10644282,5.1,2480
483328,tt10644372,3.3,145
483339,tt10644688,6.4,75
483340,tt10644690,5.9,64
483348,tt10644910,8.9,13
483358,tt10645298,6.2,157
483393,tt10645682,4.2,1946
483429,tt1064744,5.3,6135
483430,tt1064746,7.4,7
483445,tt1064801,3.4,814
483458,tt10648146,2.7,541
483468,tt10648192,6.2,666
483469,tt10648198,5.7,1028
483471,tt10648268,4.0,7
483481,tt10648326,5.5,131
483486,tt10648440,7.0,6156
483500,tt1064861,6.0,493
483502,tt10648624,8.0,28
483513,tt10648714,5.1,9198
483538,tt10649008,5.4,100
483539,tt10649016,6.8,4052
483546,tt10649220,6.1,27
483554,tt1064932,7.1,42250
483557,tt1064942,5.3,175
483559,tt1064943,7.9,40
483562,tt1064953,5.8,1799
483565,tt10649596,6.8,10
483568,tt1064963,5.6,130
483571,tt1064972,6.2,61
483574,tt1064977,6.5,336
483575,tt1064980,5.2,92
483591,tt10650338,5.9,83
483598,tt10650424,6.5,574
483607,tt10650556,5.2,56
483608,tt1065060,3.9,924
483618,tt10650688,3.8,16
483622,tt1065073,7.9,353602
483643,tt1065093,5.9,13
483650,tt1065106,4.5,3489
483651,tt1065107,8.1,8
483657,tt1065113,5.9,177
483671,tt1065118,6.2,33
483676,tt1065119,8.4,21
483689,tt1065124,5.9,515
483763,tt10652734,3.3,52
483769,tt10652780,6.2,149
483777,tt1065290,5.8,358
483785,tt10652934,6.6,122
483802,tt1065297,6.6,11
483814,tt1065308,4.1,65
483818,tt1065310,4.3,18
483834,tt1065318,7.1,3276
483849,tt10653264,5.6,94
483857,tt1065332,6.1,1833
483863,tt10653474,3.4,7
483886,tt1065444,5.0,376
483933,tt10655320,7.9,11
483977,tt10655710,5.2,106
484019,tt10656188,6.5,2382
484025,tt10656240,7.4,607
484084,tt10657684,4.1,418
484098,tt10657812,6.7,796
484117,tt10657992,4.6,106
484132,tt10658198,6.3,224
484135,tt10658248,6.7,198
484154,tt10658922,5.0,313
484165,tt10659270,7.2,123
484190,tt10659880,5.2,55
484201,tt10660156,6.0,187
484207,tt10660304,5.5,126
484210,tt10660366,7.3,30
484236,tt10660810,4.1,19
484242,tt10660954,3.5,420
484250,tt10661100,6.0,106
484252,tt10661180,5.7,3089
484261,tt10661376,5.1,65
484281,tt10661500,4.1,143
484285,tt10661640,6.8,10
484295,tt10661710,6.8,3965
484297,tt10661848,5.8,11840
484309,tt10661952,7.5,102
484337,tt10662234,5.3,1381
484362,tt10662310,7.3,159
484400,tt10662528,6.3,97
484416,tt1066310,3.4,134
484417,tt1066311,6.6,86
484423,tt1066321,5.1,96
484425,tt1066327,5.7,37
484442,tt10663470,5.6,12
484449,tt10663608,4.1,617
484473,tt10664496,5.7,140
484482,tt10664780,4.5,96
484487,tt10665040,3.3,271
484501,tt10665234,5.6,127
484511,tt10665338,5.5,77295
484544,tt10665900,8.7,7
484573,tt10666454,6.7,625
484581,tt10666536,6.0,275
484590,tt10666594,5.3,111
484655,tt10667070,4.4,98
484768,tt10669884,5.3,17
484815,tt10670404,7.7,44
484821,tt10670442,6.6,1221
484828,tt1067062,4.3,51
484829,tt1067065,4.3,35
484831,tt1067068,5.2,32
484833,tt1067069,3.5,558
484836,tt1067071,3.1,600
484838,tt1067076,4.9,82
484839,tt1067078,3.9,281
484844,tt1067084,6.5,406
484846,tt10670858,7.6,34
484847,tt1067086,6.9,1216
484851,tt1067090,6.1,59
484854,tt1067104,6.0,213
484856,tt1067106,6.8,114817
484857,tt1067107,5.5,111
484860,tt1067110,8.2,8
484861,tt1067111,2.2,341
484907,tt10671436,7.2,1347
484930,tt1067224,6.7,261
485023,tt10674614,4.6,120
485037,tt10674930,2.8,1043
485040,tt10675042,3.8,43
485042,tt10675136,5.2,3149
485057,tt10675392,6.8,720
485062,tt10675724,5.3,7027
485070,tt1067583,6.9,116616
485080,tt10676012,6.3,25870
485140,tt10676902,5.6,1069
485154,tt1067733,6.9,10008
485162,tt1067765,6.1,17819
485167,tt1067773,5.3,3756
485168,tt1067774,5.8,45255
485186,tt10678722,5.7,108
485203,tt1067929,5.2,81
485204,tt1067930,5.2,16
485230,tt10679766,5.9,70
485255,tt10680384,8.0,5
485257,tt10680412,4.1,259
485264,tt10680596,4.4,66
485292,tt10681092,5.9,17
485337,tt10681604,5.2,14
485348,tt10681664,6.6,33
485378,tt10682062,7.3,506
485442,tt10682266,5.2,49338
485443,tt1068228,6.2,60
485445,tt10682318,4.2,129
485450,tt1068242,5.8,49866
485520,tt10683650,4.8,390
485535,tt10684352,8.2,14
485564,tt10685330,5.0,11
485636,tt10686360,5.6,17
485638,tt1068641,6.8,20288
485641,tt1068646,7.5,35484
485646,tt1068649,7.6,20351
485651,tt1068654,6.1,147
485659,tt10686618,7.5,26
485664,tt1068664,6.2,1271
485665,tt10686668,5.1,40
485666,tt1068669,6.4,1781
485667,tt1068672,5.4,136
485674,tt1068677,5.3,15
485675,tt1068678,6.3,12717
485677,tt1068679,5.1,23
485679,tt1068680,6.8,360697
485713,tt10687016,7.0,24
485719,tt10687070,8.4,7030
485721,tt10687102,5.7,80
485727,tt10687166,6.4,94
485728,tt10687168,6.0,439
485768,tt10687506,6.8,13608
485798,tt1068773,7.5,2557
485799,tt10687740,6.5,279
485800,tt1068774,4.4,527
485863,tt1068853,6.6,6
485890,tt1068949,4.8,67
485894,tt1068953,6.3,7553
